,review
1562,"And why the fuck should i care? 

g e t  r i d  o"
1563,"Well, you don’t know your fucking ass from a hole in the ground. Fuck off"
1564,"Listen asshole, you do NOT delete my pages. I do not delete yours so don't delete mine"
1565,"Che was a fucking bastard piece of shit==

The day that motherfucker was shot like"
1566,"Cline is a fucking twat ==

 John Cline is gay 

He sucks dick"
1567,"""
READY TO FUCK YOU UP OLD SCHOOL """"""""
See the inviting place with it"
1568,"What... 

What are you doing? Don't fuck me. I fuck to Ryul"
1569,"you are a stupid person 

dont you understand leave me the fuck alone you are just"
1570,"fuck you jeremy!  

Hey Jermey A,
I just thought"
1571,"Shut up you asswipe, we don't care. I'll decapitate your mother and shit"
1572,you still missed like half the shit ive changed. im the FUCKING MAN
1573,"Back to the kitchen for you! 

Suck my d***, leftist feminazi cunt"
1574,what facts you fucking idiot. the facts from turkish security forces.  scumbag.
1575,HEY STAY THE FUCK OUT OF MY BUISNESS YOU JEWISH REDNECK M
1576,YOU CAN ALL SUCK MY HAIRY BEANBAG  YOU STUPID BAST
1577,"Hey asshole 

What the fuck is your problem? I'm trying to help people but you"
1578,"Hi gaybo 

Hi your mgay i hater you your a girl and your stupid"
1579,""" As for asking someone to die, only a fucking moron like you would take that to mean"
1580,"You're a troll  

I bet you're one happy ass motherfucker now that"
1581,".

WTF?
Why the fuck do you think that i vandalized the nigger"
1582,"Dick 

Hey, dick.

Why don't you go read the Aqua Teen Hunger"
1583,"With Regards to Your Recent Thoughtful Epistle... 

Go get fucked and maybe you"
1584,Fuck you niggerkite. y you deleting so much shit. fuckn loser. dont delete
1585,that whoever deletes shit from wikipedia had a small dick and is a loser which mother is a
1586,"well, you know, fuck your idea of 'notability', and fuck your line. i make"
1587,Get amped on demamp cornhuskers f**king rule tits are rad!  Not yours
1588,You mother is a bitch your father is a prositute so your borthers and sisters and you
1589,"Blockign Anthony Robbins 

You fucking moron. You blocked the wrong person. Useless"
1590,"""HI ARROGANT CATHOLIC-PANDERING DUMB FUCK,"
1591,"Suck it James!  

http://manson-haters.blogspot.com"
1592,"Hey Harry, You are a fucking fag. There is nothing wrong with that. You delete all"
1593,ABF IS A FUCKINGABF IS A FUCKINGABF IS A FUCKINGABF
1594,SHIT SHIT SHIT SHIT SHIT SHIT SHIT SHIT SHIT SHIT
1595,"""
I just thought you should know I think you are a fucking idiot and I don't care"
1596,"You Dick 

You're a big, anti-Japanese dick, you know that? I"
1597,"Fuck off, you half-wit
You wikiwankers set the standard for delusional."
1598,"Tool Box
Fuck you piece of shit. You think your in control, fucking faggot?"
1599,DON'T BLOCK ME I AM RIGHT AND I FUCKING KNOW IT. BLOCK THAT ASS
1600,"FUCK OF NAZI PROPAGANDA
odpierdalcie sie j"
1601,You suck man.. Either you are ignorant or b******d. Dont add crap to articles
1602,"You're dead 

It won't be hard finding your faggot ass in that shit"
1603,"""

Fuck You Bertie

Thank you for taking the time to make your comments."
1604,"You are a little bastard, get a life and/or masturbate more often. 82.40"
1605,You are the biggest pussy faced bitch and I hope you rot in hell because you are a little trolling
1606,"Whatever! 

Whatever you fucking asshole. Anyways my teachers and friends tell me Wickipedia"
1607,FUCK YOU YOU MOTHER FUCKING ASS CRACKER DILDO LICKING PIEC
1608,( ) oh no! blocked from wikipedia! my life is OVER!!!!!!!!! eat my fucking pussy
1609,"What part of FUCK OFF don't you understand, youi mouth breathing pimply turd? "
1610,"Go fuck yourself, you big fat faggot.  I lost my penis in a forklift"
1611,"are you dumb 

what the fuck are you talking about. don't do what again?"
1612,"You can blow me 

You self-righteous piece of shit. Why don't you stop"
1613,"if you block this account i will rape your children 

Piss off you fucking admin."
1614,"Hello 

Your such a fucking freak mate. Get a life. And get a facel"
1615,"Capitalization

You are misspelling the word. Idiot.

You fucking wikipedia"
1616,"denny who the fuck r u 

denny u little fuckchop who the fuck"
1617,"FUCK YOU FUCK YOU FUCK YOU 

FFFFFFFFUUUUUUUUUUUUCCCC"
1618,"lol 

Dear SineBot

F**CK you. In case you didn"
1619,"OK, you are a faggot. Keep being an ass. And don't forget to edit"
1620,"Nearly Headless Nick 

Nearly Headless Nick is fucked up in the head and abues"
1621,"FUAK U MUDDAFAKA 

you are so suck dik at dis shit"
1622,"You stupid, you are so damn follish. And the BMT Broadway Line page, when the"
1623,"So you are another vile little Englishman like Fisk. You Europeans are evil pieces of shit,"
1624,FUCK YOU YOU ASS HOLE! FUCK YOU!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!1111
1625,Fu xck you SPk eat my 8=====D    I can't wait unt
1626,"You fucking piece of shit 

I'm going to hunt you down and murder you violently,"
1627,How fucking dare you delete my entry about the hungarian goalkepper.
1628,"U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA  

U R N IDIOT"
1629,"jerk me jolly 

fuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuckfuck"
1630,God I'm fucking scared I won't be able to vandalize Wikipedia pages. You're a d
1631,"Holy shit, you people suck. I don't see any warnings given to Leitmotiv for"
1632,you can get fucked maggot dog. fucking shit website fucking noob admin fuck you all. fucking
1633,"You seem to have sand in your vagina.

Might want to wash that stinking hole"
1634,FUCK YOUR LIFE BITCH!  I wasn't vandalizing anything.  I was responding to
1635,"""

 What the fuck. 

You justified changing """"Yogurt"""" to """"Yo"
1636,You fucking bitch shut the fuck up you ass hole all u wiki admin are asholes just cuz
1637,YOu motherfucker Pablo....you have a sorry beaner ass...and youre a
1638,forst of all get off your fat ass and get a job! second of all you need to
1639,"AND TO THE PARTY WHO FUCKS ME, FUCK U! I'LL BE BACK HERE IN"
1640,"Well my apologies, I guess I didn't read all the rules of wikipedia carefully you fucking retarded"
1641,eat my cock you dirty whore!eat my cock you dirty whore!eat my cock you dirty whore
1642,"Put a cock in it 

You sound like a bitch on heat screaming for attention."
1643,"I did provide a source you fucking dumbass, and the information is CORRECT, jsut because"
1644,I am going to pull your pants down and insert a large phallus into your bunghole
1645,"Fuck you==
You and Ferrylodge can rot in hell. You are going to make a"
1646,Fu  ck u whore bitch I was reverting a vandal. Blocking me meant I couldn
1647,".

 Dont 
Threaten me you little faggot. Ill come to your"
1648,"""
Hey asshole, don't you tell me I'm not constructive, you're fat and your"
1649,"I will believe it when I see it, you gay asshole

fuck off and get a life"
1650,"YOU FAT SLIMY PIECE OF SHIT 

I HOPE YOU FALL"
1651,"You piece of chickenshit cunt 

I'm going to have my way with the zero hedge"
1652,FUCK THE WIKI PUNKS who will fuck wikpeida over.... NOW I go
1653,"Lil Faggit  

You are a little bitch. I fuckin spent 6 hours"
1654,"""This is ridiculous. """"It makes Iranians look stupid""""...? Who the fuck are you? A"
1655,"FUCK YOU UNFAIR ASSHOLE
YOU DONT EVEN CARE FOR FAIRNESS JUST"
1656,"you stupid whore 

will never get it will you?
doesnt fit in your tiny"
1657,"UR SUCH STUPID U IDIOT 

I HATE U I HATE"
1658,"Your threats don't work, motherfucker. I don't care if you block this IP address"
1659,"Grandma Terri, die in trash! I f#cking hate you Grandma Terri,"
1660,"Fuck you, French faggot. Go play soccer and leave the internet to America, which invented"
1661,could you quit being such a huge fucking loose butthole you stupid cunt.
1662,Man you are seriously fucking retarded. Did you write those shitty articles yourself?
1663,"WTF? 

you wanna go toe to toe you weakling white bitch?124."
1664,"""
Personally, glad Lynn Margulis is fucking dead.  What a waste of real intelligence"
1665,"You're a motherfucking idiot

You're stupid as all hell and know *nothing*"
1666,How about you fuck off and don't stalk my edits?  201.215.187.159
1667,You pathetic small town fucktard. You have no idea how foolish you look.
1668,"Because if you do, I will continue to cry like a little bitch and report you to the higher"
1669,"Whoever wrote the comment above, u r my Fuckin HERO!!!!!!!!!!!! WOOOOO! Rock on"
1670,"-ummmmm...YEAH FUCK YOU DUDE, KAFZIEL STOP BANNING"
1671,"FUCK YOU, YOU GAY ASS LIBERAL!!!
hey asshole why dont you get your face"
1672,"fuck you 

Hey fuck you! Uncle Grandpa is actually Kurt Cobain! Pizza Steve"
1673,"FUCK YOU, YOU PARANOID BITCH!!! 

YOU ARE a ugly unwanted"
1674,"shut up you cunt
WWWWWWWWWWWWWWWWWWWWWWWWWWWWWW"
1675,"F**k you SuperMarioMan!
You think you are such hot s**t just because"
1676,"fuck you cooperate scumbag
Why not delete the article if you know it is utter cooperate fabrication"
1677,I'm in a school you bitch fuck. I have like 20 computers. If you want a war
1678,"Faggot 

Go fuck McGreevy's loose asshole you cock suckin' ab"
1679,unblock|White Cat is a fucking bastard. Block this ip like my sister ip 195.188
1680,"faggot 

you are a faggot and mother fucker. Pharmboy?"
1681,"What kind of idiot ARE you??? 

OBVIOUSLY you can't f***"
1682,"FUCK YOU 

How about a range block - does your mom still eat cum? 70"
1683,"fuck you, whores!!! I'LL FUCK YOU UP OLD-STYLE, M"
1684,"Removing my edits 

You are a fucking bastard. There was no reason to remove what"
1685,"THEY SHOULD DIE
AND PLEASE NOTE TOO THAT
bush sucks
Bush sucks
b"
1686,"stop editing this, you dumbass. why do you have to be such a bitch? the ghosts"
1687,like who the fuck are you man? stop messing with our page. please it was constructive cause the
1688,"""\

 """"Personal attacks get you nowhere"""" says the guy who tell me """"go fuck yourself"
1689,"""

Although Ken Barnes is a fucking moron, we need more criticism to balance it out"
1690,"""

Fuck off. Jesus Christ, Ron Paul is a stupid fucking loser. Nobody gives a"
1691,"FUCK YOU THUE 

YOU BRAIN DEAD FUCK, YOU CAN'T BLOCK"
1692,"hey 

hey faggot, are you dead yet? or are you watching your mom"
1693,What the Fuck!! People need to know about GOS so shut the Fuck up and leave bitch!!
1694,"ArmadilloFromHell 

You're a fucking faggot. Stop destroying MY ("
1695,tYOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A M
1696,"Re 

Fuck off you piece of shit. Do yourself a favor and kill yourself. The"
1697,fuck you you dumb motherfucking asshole how dare you son of a bitch fucking lock me out you
1698,"Fuck you. 

You blocked me. I do not appreciate that. I did nothing wrong"
1699,Yeah? Fuck you. There are fascists all over that Euromaidan movement. Just check the
1700,"Joseph
Judas Priest

motherfucker

shit
shit ass
shitass
"
1701,Now Gaba p joins the long list of complete fucking assholes who revert every minor edit of the
1702,F__CK YOU WIMPY SISSY COWARDLY WIKIPED
1703,"Can't sleep, clown will eat me, go fuck yourself you piece of hog anus."
1704,"I received your messages... 

....and i say GET OVER YOURSELF BITCH!!!!!!!!"
1705,"Fuck you 

yeah you you fucking pseudo skeptic. Go suck the dick of all of"
1706,PICTURE YOUR MOTHER WITH HER WRINKLED UP ASS IN THE AIR!!! GREASE UP
1707,The only thing you are persistant at you ugly bastard is fucking the TROLL
1708,"DUST FILTER, IF YOU RVV IT AGAIN! I WILL FUCKIN KILL YOU!"
1709,"I can't believe you fucking wikipedos.  I'm going to be the first person
"
1710,"""
Ban one side of an argument by a bullshit nazi admin and you get no discussion because"
1711,FUCK YOU DUMBASS ITS AN OPINION AND DONT DELETE DIS SH
1712,"Sure, I'll listen to a fag.  Go suck a dick or something.  Maybe"
1713,You can't fucking block me for 3 months for fucking personal attacks or harassment! You fucking stupid hell
1714,AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAA
1715,"Your a FUCKING Jew

All Jews do is wine wine wine

All they want is"
1716,Hey I'm just tellin' like it is you ugly as fuck butt fugly muthaf
1717,"""

 FCUK YOU DOC 

  The Anti-Vandalism BarnstarFUKU"
1718,NO!! im not gunna sign my posts you ass!!!!  FUCK YEAH SEAKING!!!!
1719,"aight nerd 

you suck.  fin.   

P.S"
1720,"Fuck off, asshole. You did not act in good faith, you vandalized the article. People"
1721,"Yes, you are a faggot!!!! BITCH ASS MOTHERFUCKER!!!!! Yes,"
1722,"fuck you 

too bad ill turn my router on and off right after this edit, so"
1723,"""

  good job u nazi dick sucker 

  nazi dick sucker u have sucked"
1724,"i will take good revenge on your bullshits  stupid uneducated Tletbrain 
I"
1725,"""

I""""M NOT BEING A FUCKING BABY! CALL ME IF YOU"
1726,"oi Rror 

Fuck you. wikipedia sucks and so do you for editing my posts"
1727,"""How dare you filthy stinking whores disrupt my constructive editing of the Nazi Hellhole euphemistically"
1728,"HELLO GOOD SIR
You're a fucking faggot and have no clue what you"
1729,"""

 RHawoth 

Hello RHawoth, mother fucker boy of wikipedia"
1730,GO FUCK YOURSELF BITCH.  I HATE YOUR SOULD.  MOTHER FUCK
1731,"u suck!!!! 

WUTS YOUR PROBLEM U NERD. I"
1732,WTF are you stupid white idiots talking about now i no that ur white becoz in my experience
1733,"Beeblebrox, you f*cking prost!tute 

Beeblebrox"
1734,"Hi Motherfucker Zhanzhao, are you a slant-eyed chink or a"
1735,"Don't think you can get away with fucking me over like that, you asshole"
1736,Get Fucked you keyboard warrior- being blocked from here will not bother me one bit. And I
1737,All the admins on this shitty site are neurotic control freaks. Don't let their hideous attitudes
1738,And your comments on this talk page are completely asinine.  Now fuck off.  
1739,"hello 

You son a bitch cock licker stop reverting my stuff you fucking ASSHO"
1740,"ASSHOLE 

U R A FUCKING ASSHOLE. U HAVE NO RIGHT"
1741,"U MAD?

I'll fuck you blind bitch. I'll fuck you blind till you just"
1742,"i don't give a shit!==

you people are a bunch of dictators. eat shit"
1743,show yourself you filthy son of a bitch quit hiding behind these wikipedians you fucking pussy
1744,"I dont give a damn anymore.
heres a personal attack on wikipedia- GO FUCK YOURS"
1745,"""

well, i suppose, i spoke with a wrong person.... you're just as fucked"
1746,What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.
1747,"You dirty fuckers, why block me?  Not busy enough scratching your hairy asses? Fuck you"
1748,what the fuck who deleted the spider loc and hot rod sections fucking wikipedia stupid ass ignorant people can
1749,fuck you you asshole i edit what i wana edit what-eva! i do what i want
1750,"You Suck, her's why

Your Spanish name, your shitbrown attitude, your out"
1751,"man go suck yu mudda
dyam ignorant pig shit
there is no's"
1752,"""

 You're a fucking moron 

Please kill yourself. You are a cancerous"
1753,"What kind of idiots are you, Do not delete that page or kick your asshole... motherfucker"
1754,"Oh fuck, not Samuel Johnson. Do you have any idea how ridiculous, pathetic and stupid you are"
1755,"Fuck you, you fuckin' anti-wikipedia collaborator. You are stomping on my HUMAN R"
1756,"Fuck You 

You can block me all you went im leaving this site anyways. Plus you"
1757,"Eat a dick faggot
You take internet too seriously. Anon will have your blood fagg"
1758,Yo Wuhwuzdat u a bitch wit no life. Yeah u heard me u a bitch
1759,"Nuisance piece of shit, fuck off, wiki doesn't need your vandalism"
1760,"DMacks and DavidWS 3 words, GO FUCK YOURSELVES!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
1761,"You Cunt 
Go fuck yourself you piece of shit. Don't make me tea beg your"
1762,"YOU SUCK IT!!! AS YOU'RE USED TO SUCK PHALLUS, NAZI"
1763,"Fuck this bot 

Fuck you cluebot you suck quit reverting my shit man! F"
1764,This shit is fucking gay you need to get the right information dumb fucks
1765,HOPE YOUR HEAD GETS CUT OFF AND SOMEONE WIPES THERE ASS WITH IT AND
1766,"First Off

Avril Lavagflaps is a suck ass singer who would get her pun"
1767,oli is a dickhead oli is a dickheadItalic text oli is a dick
1768,"""

 Ban my fat ass, bitch! 

I need an internet break.  Need"
1769,"BULLSHIT Bullshit 
BULLSHIT Bullshit
BULLSHIT Bull"
1770,You stupid and more liar than me you don't want to understand that I don't lie!!!!!!
1771,"Bloody asshole 

You are a bloody asshole and fucking hijra, chootiya and"
1772,because stupid assumptions like your faggot goth ass makes doesn't account as a reliable source you
1773,"Yardie 

Fuckidiot
What you no about YARDIE?

"
1774,"FUCK YOUR DOG 

FUCK YOUR DOG FUCK YOUR DOG FUCK YOUR D"
1775,"Suck my dick 

I assure you, my semen is considered wegetarian if you"
1776,"im going to punch jim wales one day. ill find him, then ill fucking punch him"
1777,DO YOU ALL GAYY ASS FAGS ALWAYS GIVE AUTOMATED RESPONSES?
1778,SHUT THE FUCK UP BITCH U DONT KNOW ME SO I SUGGEST U K
1779,"u fucking prick 

hey cocksucker
well done for fucking up two perfectly good articles"
1780,STOP FUCKING ADDING VIKING METAL. THEY SOUND NOTHING LIKE ENS
1781,FUCK YOU! the source is the top 100 LOWEST ACCEPTANCE RATES. In
1782,Bitch nobody cares about your myspace.  You ugly as fuck anyways.  Begging on
1783,NIVIX LIKES TO SUCK SPURIOUS Q'S COCK AND SPURI
1784,"stop your shit! 

Stop writing bullshit on my talk page! Spread your spam and gossip"
1785,Fucking hell!!! I fucking wanna show these damn people & I'll kill those dufuses like
1786,"I DONT CARE WHAT THE FUCK U DO!! 

FUCK you u Racist ass"
1787,""":::::::  said to me """"shit-stirring troll: Fuck off, moron"
1788,"Blow me 
You can fuck off. Warn all you want douche lol 24.153"
1789,"Why are you such a homo? 

Cum guzzler. Why do you"
1790,"Fuck you 

You should be ashamed of yourself. Twoofers like you are scumb"
1791,"Go away 

Noone missed you while you were gone, you horrid piece of shit"
1792,"I dont give a flying fuck if youre nice or not, that is completely irrelvant."
1793,"Insult for MusikAnimal 
, you're a fucking shit, the reason that i'm"
1794,"How to contact a REAL moderator, neo nazi vandals as usual

Those fucking neo n"
1795,"asshole and Richard Simmons's asshole, and assisted in the development of a faggoty article"
1796,"If not, I'm a fucking moron who should fuck off and stop being such an imbec"
1797,YOU ARE A MINDLESS FAGGOT PIG PLEASE GOD BURN THIS FUCKING MAG
1798,"hey bitch 

you are THE biggest faggot ever! i know you like that cock"
1799,"""BLAH BLAH BLAH FUCK YOU....LAUGHING....
ARE YOU THAT STUP"
1800,"Honesty, where the fuck is the Adeputs Mechanicus page, I typed Machine God in"
1801,"Don't Fuck Wit Me! 

Stop fuckin' wit me bitch! I'm sick of"
1802,"You're an 7åss fùck8 

You're an 7åss"
1803,Yamla is a child molester who raped 20 children.  You are disgusting!
1804,fuck you ashol long live malusia fuck you ashol long live malusia fuck you
1805,Small penis/////Small penis/////Small penis/////Small penis/////Small penis/////
1806,Sorry bitch but the miz is a dumb faggot ass piece of shit that belongs in T
1807,"""

Them ranting and raving at you would not fucking bother me.  They"
1808,HAHAHAHAHAHAHA!!!!!! OWNED!!! Take that bitch. Victory is mine! 78.150.
1809,"HOCKEY STICK UP YOUR ASS 

HOW DARE YOU ACCUSE THE AUTHOR OF"
1810,This hissy fit shit is why wikipedia is a joke some fuckwit with a malfunctioning cock
1811,"ASSHOLE 
YOU ARE AN ASSHOLE WIKI NAZI! 
"
1812,"Fuck you, you piece of shit 

Fuck you, you piece of shitFuck you,"
1813,"""

How about you suck my balls? Your userpage says you're against censorship on wik"
1814,"fuck malaysians
Malaysians are a fucked race and should be wiped of the earth."
1815,"Pathetic little fucks, it's called a penis film you jobless wikipedia's bitches"
1816,"Lisa Williams is a total fraud 
No offense intended but are you fucking insane?? She talks with"
1817,"Blow it out your ass,. And as for you, why are you always defending that punk"
1818,"dickhead dickhead, your a dickhead, you can take me to bed and show me"
1819,"You are really a stupid fuck if you dont even know your teams history
Yilmaz G"
1820,"Oi Wankstain ==

Fuck off you ignorant cunt, yeah? Revert this"
1821,You know what. Fuck you! I wan'teven done writeing Abacus the page!
1822,HAHAHAH SUCKER. QUIT YOUR BITCHIN FOR ONCE AND GROW SOME
1823,"""

  Nazi Germany and """"real Germany"""" are identical, you ḟucking re�"
1824,FUCK YOU!!'FUCK YOU!!'FUCK YOU!!'FUCK YOU!!'
1825,"Keep your head up man 

Don't let this uppity bitch get you down man"
1826,"That's fucken offensive, you scumbag, wishing someone my age another year of voyeur"
1827,"Really Realy fucking boring 

YOu are a boring smelly cunt why don't"
1828,ANAL RAPE     ANAL RAPE     ANAL RAPE
1829,"Bongfag 

you are a lazy loser fucking stoner asshole who is on a"
1830,STOP POSTING WARNIGN ON MY TALK PAGE ITS FUCKING GAY AS SHIT AND
1831,"I was quoting you, you dumb bastard. You really don't understand ANYTHING"
1832,Wesley Bartz likes to suck cock. Loves that cock. He can't live without the
1833,"Eat Horse Shit!!!! 

You are a fat nerd and you smell like cat pee. Go"
1834,"FUCK U CAMEROON

PROTECING ILLEGAL EDITS BY M"
1835,"""i told you suck monkey butts!!!!!!!!!!"""" said George Washington.........""""hahahah"
1836,"Fuck you 

I really really dislike you, Peter. I really really do.
Seriously"
1837,"That's it. Remember last time you fucked with me... the dildo, your ear, all"
1838,WHAT THE FUCK IS YOUR PROBLEM WHY DO U KEEP DELETING MY ARTIC
1839,"tom harrisons a g@y bitch 

UR A FUCKING GAY FOO"
1840,"""

 You are a dumb girl. 

shut up you stupid asshole. I was just"
1841,"yeah? while you're at it, could be so kind as to suck my dick too?"
1842,Shut you dub drunk bastard. Have a great at your computer you dick.
1843,"Hey,muslim dickhead!!!!!!!! Why don;t you go and shove Allah or whatever the"
1844,"You're a fucking moron 

You are a fucking stupid little n00b, GT"
1845,"FUck you Orange Suede Sofa 

FUck you Orange Suede So"
1846,"punk ass little shits ==

they have a problem with america? ill stomp those skinny"
1847,whoever did thats just stupid.. stupid mutha fucka that has no life.. fortunately i
1848,"""

Serously, fuck you. How is putting FACTUAL info on an article """""
1849,"Hello 

Go back to your own country you british fucker. 26+6"
1850,fuck u bitch so fuck off and im doing this cuz im a terroris bitch
1851,"Fuck you faggot, I don't care if i get blocked, as long as everyone knows"
1852,"!

Suck my DIHCK! Nihgga!

You don't"
1853,"And Luke, stay out, son of a bitch!!!!!!!!!!!! ;) 198.228.217.150"
1854,"== Hey fuck you you cocksucker 

I was talking to Daymee you fucking"
1855,"Hello ScrapIronIV, where is you problem you motherfucker? I try to make this"
1856,"fucking die 

lol rofl 
joke

hahahahahahahaha"
1857,"Cunts

Way to discuss, eh?  Protect the article and then fuck it up."
1858,"Fatty 

You are the most disgusting fat, worthless piece of crap to ever grace wik"
1859,"""  WILL MY MOTHERFUCKING SAFETY BE GUARANTEED???? I FUCK"
1860,I NEVER FUCKING MADE THIS MOTHER FUCKING ARTICLE I JUST FUCKING EDITED IT AND
1861,your a dumb fuck peasant clueless asshole - get a life - I live off the internet not in it
1862,"""

 You stupid S.O.B. 

Stay away from my page, you"
1863,"Hey fuck you cunt bag!,you dont own wikpedia. and please report my i want to close"
1864,shitty nigger fuck i love d3$1r# (@/\/+u shitty n
1865,"Well, look at it now. Now it should be fine with you, right, fucking fagg"
1866,"Fuck You. 

Fuck you. That's his middle name. Would it have hurt you"
1867,"""

 You fagg0t 

I was fuck!ng talking to you, you"
1868,FUCKAN STOP CHANGON IT OR I AM TWIST OFF YOURE LITTOL P
1869,"Listen up Mofo 

Dont f*cking edit what i write you curry m"
1870,"You fucking cunt 

You don't even have the balls to sign your posts."
1871,You piece of shit fucking block me then pussy... Go ahead I don't give a care if you
1872,"Problems
WHY DID YOU DELETE MY FUCKING PAGE YOU NIMROD!!!!!!!!"
1873,"""

 A pussy for you! 

i bet u wont get none u stupid ass virgin"
1874,"Listen up. 

OK, listen up you god damn jerk. I'm really sick and"
1875,Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself!
1876,"Suck it. 

Bitch, suck my bigass cock, gag on it mother"
1877,"Say what? 

Bitch, are you for real?  Motherfucker comes up"
1878,"JIMBO WALES WONT STOP MESSING WITH MY ASS PUS 

"
1879,dog u mother fcuken ass hole  i dont fcken care that i deletes
1880,|decline=FUCKING BANHAMMER. GTFO MAI WIKIPED
1881,"FUCK YOU WIKIPEIA YOU CANT STOP US!!!!!!!!!!!!!!!!
FUCK
F"
1882,"Shut up asshole 

Shut up you asshole I fucking hate you, Kids CBC IS stupid so"
1883,"Fuck the shit out of you, Nil! 

Learn to use better manners, or you"
1884,"fuck you 

Fuck all the faggot assed, cock suckin', drug addicted"
1885,"Personal attack for Jpgordon
, you're a fucking shit, if you continue to decline my"
1886,"F*** OFF, YOU F***ING B****! I AM TELLING THE TRUTH!"
1887,"Yeah, what the fuck is this? Get your lazy commie ass back here! As you capitalist"
1888,"Fuck them all. The SPAs, corrupt administrators and POV pushers win. I'm out of"
1889,"SCREw You, I'm not scared of your little warnings, so retart, FUCK YOU"
1890,"FUCKING COCKSUCKING ADMINS, EAT MY SHIT CUNTS"
1891,"I SWEAR TO FUCKING CHRIST, LEAVE ME ALONE!!!!!!!!!!!!!!! I."
1892,Hey fuck you Hal Turner sent a death threat to me in teh mail yesterday. He's a
1893,"Fat piece of shit 

you obese piece of shit. I thought of you naked last night"
1894,"It's my ip address, stop fucking with it, move out of your mom's basement and do"
1895,"Hey you fucking nigger whore, I'm removing completely false information.  BAN FORTHCOM"
1896,"Hello, you disgusting transsexual 

You are a grotesque blight upon the earth. Please kill yourself"
1897,Shut f*** up & let me do what I want! I'm makn' rsp
1898,you stupid mother fuckers dont you know this IP belongs to the great office depot.  This company
1899,"April 2008 

Fuck off you cunt, you're a fucking piece of shit who needs to"
1900,"by the way
this is a university computer.. so go ahead and block it cock sucker. i"
1901,Fuck you Paul Tibbit. You are a suckish damned piece of cow shit who thought it was
1902,"Archivesyou have a message re your last change, go fuckyourself!!!"
1903,"""Dude, I'm not angry at you, I just think you're a stupid fuckwit"
1904,"Hey
Go fuck yourself, cunt. Lick your mother's balls if you must."
1905,"Consider the following
People who edit wikipedia are fucking retarded. 174.134.156.86"
1906,"RE: Moving Dragon Slayer to Dragon Slayer series 
Fuck Your Mother! You is Son of a"
1907,SUCK MY COCK WIKIPEDIA EDITORS...FUCKING ASSHOLE D
1908,"Groin 

You sad fuck. I'm going to restore my edit, and you are"
1909,"SUCK MY ASSHOLE, YOU HAVE LESS OF A LIFE THAN ME! FUCK A"
1910,"hi, please read this its important 

FUCK YOU, BITCH!
I can"
1911,"Why do you poop 

hello gasbag
I would like to fuck you up the ass"
1912,"You can't delete shit from my talk page you faggot, get that shit out of here"
1913,"eat shit and die bitch ass nigga

eat shit and die bitch ass nigga

"
1914,shut the fuck up...i know how to switch ip addresses.....you dumb fuck you can suck
1915,"You son of a bitch! You did it again, readers might wanna know this shit. How would"
1916,I am very tempted to show you a picture of my four headed penis...
1917,"I DOn't care what you say dickface 

Fuck You keep blocking me I'll"
1918,FUCKING BITCHES THAT ARE READING THIS. JASENM222 SUCKS
1919,"Cocksucker 

BILLCJ YOU ARE A COMPLETE FUCKFACE BECAUSE YOU"
1920,"what the hell!!!! 

what the hell is your fucking problem? i am going to sue"
1921,Fuck off and don't you DARE threaten me.  You have no control over me or my
1922,Your mom plays gay music.. linkin park is the shit mutha fucka!!!
1923,"what the hell is your problem?! 

why the fuck are you removing my edits on ar"
1924,"wTF? first learn English, second go fuck elsewhere asshole. your post is here is pointless and"
1925,"i am not vandalizing your talk page you stupid bitch

you must have some other enemies,"
1926,"Hey dickhead Summerphd 

Why are you such a disruptive, vindictive asshole?"
1927,Feydey is a complete fucking fag. I saw that he was harassing you and thought
1928,"fuck you, you god damn fucking cocksucker. you fucking fuck yourself pan dan."
1929,"You little shit 

The stabbing knife is headed your way also! 79.75.190"
1930,may God spare your soul you are going to hell you worthless piece of shit. Maybe you will have
1931,Go fuck yourself Tbnotch I am on a public computer. Suck on it bitch face
1932,And your a dick sucker dabomb you want a big juicy jizzBOMB in your mouth
1933,"you stupid mother fucker, i made 1 mistake and you and your fucking rules fucks it up"
1934,Cool.  Do I give a fuck?  Enjoy the rest of your life being an anal-
1935,"fuck off mifter 

that was a great edit!!!! it was about icecream!!!!"
1936,"Stow it! 

Kindly butt the fuck out from interfering with my talkpage."
1937,"""

 Oi Mark Arsten 

Donkey raping shit eater is """"Grossly"
1938,"Idiot 

Fuck you, I had advanced tickets to see this thing because I wanted to"
1939,"Grrr 

Are you really THAT FUCKING STUPID? It's not an opinion"
1940,"ARE YOU NUTS 

WHY THE FUCK ARE YOU VANDALISING several"
1941,"""

Bitch, stop spreading your Mongol propaganda. Anything that makes Bulgars look like the"
1942,"The fact is that Perez Hilton is a fat, gay bitch. That is all. OMG YOURE"
1943,"Why haven't you yet! 

I don't give a fuck!

Fuck you"
