,review
192,"Take a bad script, some lousy acting and throw in a politically incorrect morality tale and what do you get? Something that is supposed to pass for quality family viewing.<br /><br />Seven Alone is th"
193,"What more can I add? This is without doubt one of the worst films I've ever seen. Terrible acting, a daft script, tediously slow pace - even visible microphones dangling from the top of the screen. I "
194,"THE QUICKIE (1 outta 5 stars)<br /><br />Pretty poor movie... an old-as-the-hills story about a high-ranking gangster who wants to quit, passing on his empire to his inept son. Of course, it's not goi"
195,"If you are 10 years old and never seen a movie before, maybe this film may be entertainment for you, but if you've seen several movies, this one will be a silly fully-cliched cheap and predictable for"
196,"I watched this movie purely for the setting. It was filmed in an old hotel that a friend owns shares of. The plot was predictable, the acting was mediorcre at best, the scares were all gross-outs, not"
197,One of the worst movies I've ever seen. Completely ridiculous. The story is bad. The animations are completely childish and displaced. The physics of the holograms are hilarious from how much they are
198,"Would it surprise you that my ears and eyes almost bled from watching and listening to this awful movie? My eyes almost bled from watching the awful animation and insipid, plotless, empty story. My ea"
199,"This movie was poorly conceived, poorly written and poorly acted. All of the characters were two-dimensional. It was a real amateur attempt. The movie was fundamentalist Christian propaganda. The Chri"
200,"The story overall, though quite graphic, is actually decent and reasonably interesting to readers. However, the movie was absolutely dreadful. The story was good, but the acting was terrible. I was cr"
201,Wretched. Talk about botched. BEYOND THE POSEIDON ADVENTURE is bad in every respect. Salvagers Michael Caine and Karl Malden decide to tow the wreck of the eponymous ocean liner with a really creaky t
202,"This film is just another waste of time. The plot is ridiculous, forced USA drama. The characters were all really weak, especially the uncharismatic Goya and the bad interpretation of Bardem, who only"
203,"Did Beavis and Butthead make this movie? It is just that bad. Truly an uneven and unfair portrayal of ""bad"" vs. ""good"" in the wine world. Did you notice the filmmaker trying any of the wines from the "
204,I saw House Party 1-3 and I loved them but this one wasn't funny at all.First it can't be a House Party movie without Kid n'Play right? This one sucks and it was more like a black version of Ferris Bu
205,"This movie is one of the worst I've ever seen. Even being hangover didn't help. The plot is lousy, if existent. The relatively large number of beautiful girls are unable to help. I guess seeing an epi"
206,"Honestly, one of the worst written, directed and acted movies I have ever seen. Seemed like a made-for-TV movie. And a bad one at that. I cannot believe that people are still hiring Danny Huston after"
207,"The laughs are few and far between in this dull movie, and I can't help but wonder about how this mess ever got made in the first place. About the only good thing in this movie is the talent of Griffi"
208,Why???? What a disgusting joke of a supposed movie...from the poster it looked like a cute movie.. what a disappointment.. who the heck is the male lead? He looks like an old retarded retired reject c
209,I can't believe I'm wasting my time with a comment - but this movie is weirdly bad. If 20 different directors were brought in to film different parts of the movie without having any idea of the storyl
210,"This is an excruciatingly boring, slow-moving movie. We can feel some sympathy for the socially- and sexually-inexperienced and awkward Tomek, but the motivations of Magda are pretty hard to see, and "
211,"You would have thought, given how much this overblown pile of rubbish must have cost, that the budget could have stretched to a decent scriptwriter. Instead, they seemed to have opted for a bog standa"
212,It's hard to work up any enthusiasm for this awful cartoon-like epic that for some reason has become a cult classic. It certainly can't be because of the totally artificial look of the set designs or 
213,"This movie is really BAD, there is nothing appealing or worth of commentary in it except for the beautiful settings: Chilean landscape. I know I must supply four lines as a commentary for this movie, "
214,"This flick is so bad its beyond belief.Even for an independent low budget film...it just, well, sucks.I can't even believe even Troma would put out such crap.I have been a fan of some Troma flicks for"
215,"This film was the worst film I have ever seen. It was a complete waste of money. If I had not been in the cinema was my two young cousins (who also thought it was disappointing, but not as terrible as"
216,"I like bad films, but this thing is a steaming heap. From the shaky cameramen to the horrible sound and devastating acting, don't waste a second on this pile. Fifth graders could have made a better fi"
217,"Be warned by the line on the back of the box that promotes a story involving ""over sexed jocks"". There isn't a thing redeeming about Carrie 2. The plot is absurd, the acting terrible, and the ending a"
